All http domains,All https domains,webRequest,webRequestBlocking,tabs,storage,notifications,cookies,management,contextmenus,security_policy,dynamic_code_gen_functions,whitespace %,avg_line_length,specific_characters,word_size,string_entropy,DOM_operations,DOM_change_sinks,event_handlers,HTTP_scripts,modification_callbacks,XMLHttpRequests,keyword_density,DOM_operations_density,DOM_change_sinks_density,XMLHttpRequests_density,event_handlers_density,modification_callbacks_density,HTTP_scripts_density,num_background_image,num_behavior,num_import_rules,num_external_urls,num_iframe_tags,num_form_tags,num_script_tags,num_inline_event_handlers,num_password_inputs,num_meta_refresh,num_http_urls,num_javascript_urls,num_data_urls,num_external_iframe_src,num_external_script_src,num_script_src_attrs,Extension Name,num_embed_tags,num_external_form_actions,num_object_tags
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_themeName__,,,
0,0,0,0,0,0,0,0,0,0,1,67,0.48276577736413195,59.100954979536155,0.08171379094526363,4.503886059956353,3.1971833943486074,78,26,24,0,0,1,0.08235384203070562,0.015201715065289417,0.005067238355096472,0.00019489378288832586,0.004677450789319821,0.0,0.0,13,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,BotRix,,,
0,0,0,0,0,1,0,0,0,0,1,3,0.3297816364114707,16.499424626006906,0.08254406735069718,6.608287724784988,3.5871347020562903,20,5,14,0,0,0,0.026583268178264268,0.023014959723820484,0.005753739930955121,0.0,0.01611047180667434,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,LKTips,,,
0,0,0,0,1,0,1,0,0,0,1,17,0.38447961199029973,48.13980343980344,0.12567314182854572,3.4364816805888676,3.1714976075450196,92,16,10,0,0,6,0.05057480770821272,0.022604422604422605,0.003931203931203931,0.0014742014742014742,0.002457002457002457,0.0,0.0,6,0,0,3,0,1,3,0,0,0,0,0,0,0,0,3,Vagalume,,1.0,
0,1,0,0,0,1,0,0,0,0,1,11,0.642762593955368,49.09303344530451,0.06875579476473984,3.5605033471739684,3.0852701290110183,50,3,9,0,0,2,0.03982713329378866,0.007302468234263181,0.00043814809405579085,0.0002920987293705272,0.0013144442821673725,0.0,0.0,144,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,서핏 - 매일 성장하는 사람들의 커리어 플랫폼,,,
0,0,0,0,0,1,1,0,0,0,0,2,0.3974370879375987,20.306346066047787,0.10367722165474974,4.1768340029033455,3.284070112293596,225,10,25,0,0,0,0.06708078727929509,0.017120681783594584,0.0007609191903819814,0.0,0.0019022979759549536,0.0,0.0,5,0,0,0,1,0,11,0,0,0,0,0,0,0,0,11,__MSG_app_name__,,,
0,0,1,0,0,1,0,0,0,0,0,46,0.41468863199003847,42.41907614330146,0.10003696654969436,3.737890580569683,2.7025953036092467,168,23,18,0,0,0,0.05739889183172741,0.006450869715470568,0.0008831547824751372,0.0,0.0006911646123718466,0.0,0.0,16,4,0,7,0,0,13,0,1,0,1,0,0,0,0,13,__MSG_manifest_name__,,,
0,0,1,0,0,1,0,0,0,0,0,47,0.39102973848555417,47.68118870210259,0.0906809377851914,4.669666911119302,2.645967349284254,2088,21,76,0,0,1,0.027404027008849693,0.008662606415639158,8.712391509981911e-05,4.1487578618961485e-06,0.00031530559750410727,0.0,0.0,28,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honeysuckle,,,
0,1,0,0,0,1,0,0,0,0,0,4,0.3443293957513004,13.900478053020425,0.10241602255602547,5.680818131564401,3.1536093680381274,20,0,2,0,0,0,0.046987285793255944,0.0028972910328842532,0.0,0.0,0.0002897291032884253,0.0,0.0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_desc__,,,
0,0,0,0,1,1,0,0,0,0,0,44,0.4039992446494444,32.975784833123704,0.09702552673548334,3.684247973250582,2.875827454765928,613,14,51,0,0,1,0.03551446198863618,0.007787983890434628,0.00017786586372933898,1.2704704552095641e-05,0.0006479399321568777,0.0,0.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,PopAi - Your Personal AI Assistant,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Britannica ImageQuest,,,
0,0,0,0,1,1,0,1,0,0,0,19,0.4765040546747496,74.65660370983545,0.05512959842229755,6.1731314820224075,2.8305357259467043,27,65,21,0,0,3,0.053877378350338935,0.00045612731020035815,0.0010980842652971584,5.068081224448424e-05,0.0003547656857113897,0.0,0.0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"FrogHire.ai - AI Resume & Job Search, Autofill, H1B Checker",,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,River Mountain,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dreamy Night,,,
0,0,0,0,0,1,0,0,0,0,0,1,0.45756703141997823,33.99373040752351,0.10279644205541691,4.280141342756184,3.2074492177798968,64,1,22,0,0,0,0.03010600706713781,0.028660994178235557,0.0004478280340349306,0.0,0.009852216748768473,0.0,0.0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,4,Cite Creator,,,
0,0,0,0,0,1,0,0,0,0,0,9,0.4014590277643976,31.174583494769468,0.10757018169206758,4.811257336401479,3.340394014077166,124,29,45,0,0,1,0.0796080357835406,0.009608678806664083,0.0022471910112359553,7.748934521503293e-05,0.003487020534676482,0.0,0.0,0,0,0,7,1,0,6,0,0,0,0,0,0,0,0,6,__MSG_appName__,,,
0,0,0,0,0,1,0,0,0,0,0,1,0.26322961617079266,47.795013850415515,0.09022257551669316,6.218390804597701,3.742775477184007,51,1,17,0,0,0,0.02117362371445856,0.14127423822714683,0.002770083102493075,0.0,0.04709141274238227,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_appName__,,,
0,0,0,0,0,1,0,1,0,0,0,8,0.4067147372580008,36.6112638383238,0.10417621493480837,3.8767115979656435,3.0667735146886463,134,6,25,0,0,0,0.04600419674929758,0.0099561631621963,0.00044579835054610296,0.0,0.0018574931272754291,0.0,0.0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Copy To Notion: Clip anything to Notion,,,
1,1,0,0,1,1,0,1,0,0,1,167,0.5130845186869059,46.180937710882255,0.06662568572342714,4.299036893764945,2.644286537266975,5824,38,218,0,0,4,0.042988179724793095,0.017087697679194908,0.00011149253293430743,1.173605609834815e-05,0.0006396150573599741,0.0,0.0,18,4,1,0,0,0,34,1,0,0,0,0,3,0,0,34,__MSG_ext_name__,,,
0,1,0,0,1,1,0,0,0,0,1,118,0.4636324203111813,41.48693512969108,0.06185510762108815,5.159327348274207,2.786242130809521,492,61,90,0,0,2,0.05918505874768176,0.0016246470850463123,0.00020142982151996963,6.604256443277692e-06,0.00029719153994749615,0.0,0.0,53,0,0,3,0,6,13,0,0,0,0,0,0,0,0,10,__MSG_appName__,,,
0,0,0,0,1,1,0,0,0,0,0,153,0.4375679402416738,36.514971241161206,0.0947164409510048,3.734497348008707,3.0833263508281745,217,6,164,0,0,0,0.03998834963362664,0.0013377637768092177,3.69888601882733e-05,0.0,0.0010110288451461369,0.0,0.0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,Supademo: AI interactive demos in seconds,,,
0,1,0,0,1,1,0,0,0,0,0,22,0.42592072108581197,32.222116663499904,0.10293137200432703,3.5274236373602124,2.819959346027917,81,7,31,0,0,1,0.04694585032851418,0.0021986373876930593,0.00019000570017100514,2.714367145300073e-05,0.0008414538150430227,0.0,0.0,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,NodeGo.Ai DePIN Connect,,,
0,0,0,0,0,1,0,0,0,0,0,12,0.39769160213356,47.54740141028989,0.12766392395359533,3.5091367505551445,3.277017718714663,150,19,14,0,0,0,0.04991672834937084,0.019587359623922697,0.0024810655523635414,0.0,0.0018281535648994515,0.0,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_manifest_name_prod__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,
1,1,0,0,0,1,0,0,0,0,1,5,0.28442034378876485,124.17834960070985,0.04471380471380471,27.294050343249427,2.8773848455980295,57,0,12,0,0,0,0.08478260869565217,0.010115350488021296,0.0,0.0,0.002129547471162378,0.0,0.0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Headline Studio by CoSchedule,,,
0,0,0,0,0,1,0,0,0,0,0,1,0.3379181608291988,33.805128205128206,0.09146730854251608,5.517486061834769,3.6226111071558886,21,7,5,0,0,0,0.055245818550430814,0.035897435897435895,0.011965811965811967,0.0,0.008547008547008548,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Level Maze,,,
0,0,0,0,1,1,1,0,0,0,0,146,0.5054677116405653,53.014488487015036,0.092739313928974,3.387621960172757,2.647578518660116,3633,27,114,0,0,0,0.045504372085487306,0.02546525076227526,0.00018925454736620754,0.0,0.0007990747555462097,0.0,0.0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,9,Otto: Pomodoro timer and Website Blocker,,,
1,1,0,0,1,1,0,0,0,0,0,181,0.5138852848768999,62.31334175376259,0.07681586484656652,4.4260404996626646,3.04752937297294,639,69,154,0,0,4,0.05859108002932118,0.0029564034588532486,0.0003192360542423696,1.850643792709389e-05,0.0007124978601931146,0.0,0.0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,__MSG_extName__,,,
1,1,1,0,1,1,1,1,0,0,0,268,0.5191680899057022,54.263263137478795,0.07317868284757346,4.110477205827963,2.3959336410440546,1642,83,436,0,0,15,0.050928334000636385,0.004485468665914536,0.00022673197275938274,4.097565772759929e-05,0.0011910257846155527,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,__MSG_Meta_appName__,,,
0,0,0,0,0,1,0,0,1,0,0,156,0.4442206223172556,51.29658417350812,0.05991763442018466,7.436966624243957,2.9057592595152104,1399,48,122,0,0,4,0.06817032372534958,0.0009435947520214106,3.2374945030041254e-05,2.697912085836771e-06,8.228631861802151e-05,0.0,0.0,116,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_appName__,,,
0,1,0,0,1,1,0,0,0,0,0,98,0.35259630147635396,18.158489650711513,0.08177976151789881,6.1129352007629745,3.512371120033768,124,24,44,0,0,0,0.09666841693545794,0.0020051746442432085,0.00038809831824062095,0.0,0.0007115135834411384,0.0,0.0,84,8,0,5,0,0,2,0,0,0,0,0,0,0,0,2,나랏말서미누기 POE,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_ext_name__,,,
0,0,0,0,0,1,0,0,0,0,0,2,0.3716475095785441,34.21395348837209,0.10635486854274012,5.3,3.234346999343099,6,0,2,0,0,0,0.04492753623188406,0.027906976744186046,0.0,0.0,0.009302325581395349,0.0,0.0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,Close All Tabs,,,
0,0,1,0,1,1,0,0,0,0,0,1,0.4055083504248462,21.030491876251947,0.12135142507855361,3.736986929603302,3.304065486829659,137,13,39,0,0,1,0.06640678743407476,0.015245938125973737,0.0014466948586690407,0.00011128421989761852,0.004340084576007122,0.0,0.0,36,0,1,2,0,0,13,0,0,0,0,0,0,0,0,13,__MSG_app_name__,,,
0,0,0,0,0,1,0,1,0,0,0,43,0.4322528283481647,50.672029688435835,0.07250203299243305,3.6854526775651064,2.494800742636736,2077,24,56,0,0,0,0.03459041083593493,0.024391962513652218,0.0002818522389637233,0.0,0.0006576552242486876,0.0,0.0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Kleo,,,
0,0,0,0,0,1,0,0,0,0,0,153,0.2967748457864605,161.1522665178178,0.12778104802700702,3.9129873181773855,3.013590124605828,319,117,128,0,0,0,0.025558676409699763,0.009371603161079939,0.003437233761273833,0.0,0.0037603924909662446,0.0,0.0,22,0,0,6,0,3,3,0,0,0,0,0,0,0,0,3,Nolim App,,,
1,1,0,0,1,1,0,1,0,0,0,85,0.46716583146474827,54.78769258370523,0.08912487508150355,4.152115615110675,2.972874818420663,282,24,48,0,0,1,0.05431530296367195,0.00632414612814245,0.0005382252023951021,2.2426050099795923e-05,0.0010764504047902042,0.0,0.0,13,1,0,0,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_appName__,,,
0,0,0,0,0,1,0,0,0,0,0,11,0.5249668462437049,47.87355225507562,0.08524813507216693,3.7663843743624885,2.54719039417928,96,11,17,0,0,0,0.05127816166508869,0.002180133533178907,0.00024980696734341646,0.0,0.00038606531316709815,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_extensionName__,,,
0,1,0,0,1,1,0,0,0,0,0,62,0.3760867892968378,39.35089584667913,0.06615040663047446,3.024801411500027,2.8684583604182574,140,30,70,0,0,0,0.018042193108260864,0.0009245745306133231,0.00019812311370285497,0.0,0.00046228726530666154,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fakey - Manga Translator,,,
0,0,0,0,1,1,0,1,0,0,0,85,0.6916473689604439,27.252675443924133,0.04407098303533323,3.4807687314834315,2.1444641093088896,65,9,38,0,0,1,0.012886233625367447,0.0001611339866283581,2.2310859687003427e-05,2.4789844096670477e-06,9.42014075673478e-05,0.0,0.0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Capacities Web Extension,,,
1,1,0,0,0,1,0,1,0,0,0,77,0.4092265328623677,32.034354858324214,0.09668538626113067,4.0668892311933975,2.7879716760619586,1271,3,35,0,0,0,0.027990386171430626,0.025761076654911022,6.080505898090721e-05,0.0,0.0007093923547772508,0.0,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,SEOSpace - The SEO Plugin for Squarespace,,,
0,0,0,0,1,1,0,1,0,0,1,262,0.4929998497832623,55.1893543144506,0.07204123445861435,4.151728853093678,2.6441577414537605,4958,111,289,0,0,1,0.0389061134503079,0.019994434788219495,0.00044763659973625736,4.032762159786103e-06,0.0011654682641781835,0.0,0.0,240,10,8,0,0,0,12,0,0,0,0,0,0,0,0,12,"hireEZ for Chrome - Find and Engage Anyone, Anywhere.",,,
0,0,0,0,0,1,0,1,0,0,1,89,0.16948675407862507,76.03980077885258,0.12776668605671374,5.496495005207287,3.3108219477825465,635,66,69,0,0,1,0.01501415074513247,0.0034488939098508012,0.0003584677134648077,5.431328991891026e-06,0.0003747617004404808,0.0,0.0,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Zia Search from Zoho,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.29545454545454547,32.28888888888889,0.08489304812834225,6.548872180451128,3.495621105085752,0,0,1,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AnyList Recipe Import,,,
0,0,0,0,0,0,0,0,0,0,0,2,0.3013225477387834,27.280870445344128,0.0696171949102493,6.809201067981105,3.858907202006891,74,9,17,0,0,0,0.038817005545286505,0.03744939271255061,0.004554655870445344,0.0,0.00860323886639676,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Three.js DevTools,,,
0,0,0,0,0,1,0,0,0,0,0,3,0.3135503357861251,34.37159090909091,0.09315253365894412,6.283729433272395,3.4002057780076425,59,0,13,0,0,0,0.025959780621572212,0.06704545454545455,0.0,0.0,0.014772727272727272,0.0,0.0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,alike03's Subscription Info on Steam,,,
0,0,0,0,0,1,0,0,0,0,0,6,0.39100969057452056,31.63220124268565,0.09406808173949695,3.9974385072094996,2.80444849425855,22,4,8,0,0,0,0.030585241730279898,0.0013271400132714001,0.00024129818423116367,0.0,0.00048259636846232734,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose It!,,,
0,0,0,0,0,1,0,0,0,0,0,4,0.5074976401459353,44.33209949659461,0.08799887641550416,4.247234950229104,3.0352436781398224,79,0,29,0,0,0,0.04396429135724443,0.011696772283091501,0.0,0.0,0.004293751850755108,0.0,0.0,2,0,0,16,1,0,12,0,0,0,0,0,0,0,0,12,__MSG_app_name__,,,
0,1,0,0,0,1,0,0,0,0,1,50,0.5336301959944632,43.80169261739452,0.08366089248616825,3.921140147672343,2.883691553360468,169,23,82,0,0,2,0.051007177461793445,0.0034715089766238034,0.00047245388439258863,4.108294646892075e-05,0.0016844008052257508,0.0,0.0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_extName__,,,
0,1,0,0,0,0,0,0,0,0,0,0,0.3783132530120482,23.470588235294116,0.12289156626506025,8.0,3.2019815986771443,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InsensitiveX,,,
0,1,0,0,0,0,0,0,0,0,0,8,0.38087515834534574,40.778512773722625,0.12452496396278338,3.692162238820081,3.278890810999809,135,17,55,0,0,0,0.04878509974472913,0.030793795620437957,0.0038777372262773723,0.0,0.012545620437956205,0.0,0.0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,11,__MSG_appName__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GData Centers 1 Council Bluffs, Iowa",,,
0,1,0,0,1,1,1,0,0,0,0,213,0.4884377137996709,51.33515855857557,0.06866267897160583,4.205237899151816,2.9132268921713855,1633,16,208,0,0,1,0.03463101009500683,0.0077084297083730635,7.552656174768465e-05,4.72041010923029e-06,0.0009818453027199002,0.0,0.0,146,0,0,2,0,0,23,0,0,0,0,0,0,0,0,22,__MSG_extName__,,,
0,0,0,0,0,0,0,0,0,0,0,7,0.3984024091465904,47.237382027082475,0.11741612222675922,3.6528894846589215,3.093170909499146,74,9,6,0,0,0,0.07387548406315163,0.015182601559294214,0.0018465326220763233,0.0,0.0012310217480508822,0.0,0.0,17,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,Extract People also search phrases in Google,,,
0,0,0,0,0,1,0,0,0,0,0,24,0.4938802711646914,50.38013793103448,0.08285408824194623,4.080939117798432,3.0131268531678583,1381,80,55,0,0,0,0.055720383881808,0.04762068965517242,0.002758620689655172,0.0,0.001896551724137931,0.0,0.0,9,3,0,7,0,2,4,0,0,0,0,0,0,0,0,4,__MSG_EXT_NAME__,,,
0,0,0,0,1,1,0,0,0,0,0,62,0.3593504792052962,67.62340404704302,0.10011132650946458,4.969914244435396,3.172150209347531,394,31,92,0,0,0,0.038179724978659284,0.005509795969738075,0.00043351186563929015,0.0,0.0012865513431875707,0.0,0.0,15,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Friday Email AI,,,
0,0,0,0,1,0,0,0,0,0,0,6,0.36638068813849717,34.326558265582655,0.08810781092173735,6.208637564082647,3.5718834006695968,1,0,2,0,0,0,0.03790585676557402,0.00045167118337850043,0.0,0.0,0.0009033423667570009,0.0,0.0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,3,Playwriter,,,
0,0,0,0,1,1,1,0,0,0,1,407,0.3518584458584945,76.4919304895575,0.09166415222887182,6.342231756676923,2.7420244143497463,2073,263,535,0,0,17,0.05473323360797616,0.00407555004197443,0.0005170620651419562,3.342226276582987e-05,0.001051818269395234,0.0,0.0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,CloudCall Unified Communications for CRM,,,
0,0,0,0,0,1,0,0,0,0,0,139,0.5251709063306798,46.892075979777445,0.08430464833798537,4.038292982120598,2.7644497117598013,907,40,77,0,0,3,0.05904950965197491,0.005986245495465766,0.00026400200641524876,1.9800150481143656e-05,0.0005082038623493539,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_ext_fulltitle__,,,
0,0,0,0,1,1,0,0,0,0,1,254,0.526301854329291,52.331713043390266,0.07778858592962479,3.7464270925152374,2.5258489475368426,3053,47,249,0,0,9,0.044208093405223574,0.010298567375838678,0.00015854329075152892,3.0359353548165115e-05,0.0008399421148325681,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,__MSG_appName__,,,
0,0,0,0,0,1,0,0,0,0,0,44,0.5800857063433886,60.31942303581273,0.07497754589215973,3.8629441500818995,2.2693610152824353,181,23,67,0,0,0,0.05841277876890201,0.0020364765580170793,0.00025877878914029183,0.0,0.000753833864017372,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sort Gmail Inbox by cloudHQ,,,
0,0,0,0,0,1,0,0,0,0,0,51,0.4596572071841042,39.06993729251199,0.08576474781069462,4.641286750953841,3.045393810528356,261,42,37,0,0,0,0.0685419316226528,0.002750698213627022,0.00044264109184802655,0.0,0.0003899457237708805,0.0,0.0,34,0,0,28,0,0,12,0,0,0,0,0,0,0,0,12,Simple Gmail Notes,,,
0,0,0,0,1,1,0,0,0,0,0,43,0.37870564088818737,46.9369497977635,0.08756790831230006,5.034087903950917,3.343159296860949,329,19,116,0,0,0,0.06098270481832126,0.039138710444920295,0.002260290268855579,0.0,0.013799666904591957,0.0,0.0,3,0,0,81,0,1,46,0,0,0,0,1,0,0,0,46,__MSG_appName__,,,
0,0,0,0,0,1,0,0,0,0,0,15,0.36811301408107533,29.4315946655682,0.09014629293103624,4.808096268538555,3.086245439097638,85,18,19,0,0,0,0.07373198923312398,0.004376705627928531,0.0009268317800319242,0.0,0.0009783224344781423,0.0,0.0,62,3,0,3,0,1,4,0,0,0,0,1,0,0,0,4,The Global Time Tab,,1.0,
0,0,0,0,0,0,0,0,0,0,0,14,0.40924995453657614,77.74363564041369,0.04923394130840366,2.7449414847115436,2.8193774822350894,158,10,22,0,0,0,0.010551504282669386,0.005237337576239724,0.00033147706178732433,0.0,0.0007292495359321135,0.0,0.0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,Art New tabs,,,
0,0,1,0,1,1,0,1,1,0,1,62,0.3457609504021651,56.14774828239483,0.07628236312846039,7.397458664039068,3.0639274703609316,55,3,17,0,0,0,0.03783309692159432,0.0012553924813403026,6.847595352765287e-05,0.0,0.0003880304033233663,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_extName__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.32725847540662356,30.506172839506174,0.09210268469527728,6.150776053215077,3.7708484213769986,0,0,5,0,0,0,0.04878048780487805,0.0,0.0,0.0,0.030864197530864196,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zoom in-out Magnifier for Google Meet,,,
0,0,0,0,0,0,0,0,0,0,1,25,0.4862891913997839,35.627779687458684,0.09747036754424024,3.521316069253462,2.8655863297643975,144,11,42,0,0,0,0.04047060811524407,0.0038076099315159048,0.00029085909199079825,0.0,0.0011105528966921388,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_appName__,,,
0,1,1,0,1,1,0,1,0,0,1,86,0.450859271765597,69.83612476951444,0.0729888413072283,4.151151631477927,2.581549726362631,197,10,28,0,0,1,0.03479985641236026,0.002522536365498873,0.00012804753124359762,1.2804753124359762e-05,0.00035853308748207336,0.0,0.0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,"MeetGeek: AI Meeting Notes, Transcripts & Screen Recording",,,
0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,
0,0,0,0,0,1,0,0,0,0,0,7,0.25954465023431383,102.12233445566778,0.04272339175081014,4.318720869864492,3.301425413398886,49,2,41,0,0,0,0.012529968675078312,0.004582865693976805,0.00018705574261129816,0.0,0.0038346427235316123,0.0,0.0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_extName__,,,
0,0,0,0,0,1,0,0,0,0,0,140,0.4389580830021259,43.25040899795501,0.07806001016729827,5.889357719335932,3.029296206823927,990,146,267,0,0,0,0.059494583729708166,0.02530674846625767,0.0037321063394683027,0.0,0.0068251533742331285,0.0,0.0,54,0,0,129,0,0,1,0,0,0,0,0,0,0,0,0,Old Twitter Layout (2026),,,
0,0,0,0,0,0,0,0,0,0,0,7,0.31790867684770546,48.720266412940056,0.07448233628047614,6.304741833508957,3.459698474148762,80,16,3,0,0,0,0.05858798735511064,0.07611798287345385,0.015223596574690771,0.0,0.0028544243577545195,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Topaz Adobe Sign Extension,,,
0,1,0,0,0,1,0,0,0,0,0,15,0.42571704655260617,38.106428380901576,0.10205877337577446,3.487804393201471,2.98588235079331,37,6,18,0,0,1,0.024590000993936986,0.0032897661598648527,0.0005334755934915977,8.891259891526629e-05,0.0016004267804747934,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,
0,0,1,0,0,0,0,0,0,0,0,6,0.1670790319369792,55.551446945337624,0.07615959957910304,8.856394129979035,3.3353997456639486,15,6,4,0,1,0,0.019566736547868623,0.024115755627009645,0.00964630225080386,0.0,0.006430868167202572,0.001607717041800643,0.0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,1,Ecole Directe Plus Unblock,,,
0,0,0,0,0,1,0,0,0,0,1,22,0.5201755790501975,43.39444548156871,0.07645581330655009,4.330545974007874,2.6334423579821444,233,14,35,0,0,2,0.06693533713498175,0.0033459224262963653,0.0002010425492195241,2.872036417421773e-05,0.0005026063730488102,0.0,0.0,14,0,2,7,0,0,5,0,0,0,0,0,0,0,0,5,__MSG_name__,,,
