All http domains,All https domains,webRequest,webRequestBlocking,tabs,storage,notifications,cookies,management,contextmenus,security_policy,dynamic_code_gen_functions,whitespace %,avg_line_length,specific_characters,word_size,string_entropy,DOM_operations,DOM_change_sinks,event_handlers,HTTP_scripts,modification_callbacks,XMLHttpRequests,keyword_density,DOM_operations_density,DOM_change_sinks_density,XMLHttpRequests_density,event_handlers_density,modification_callbacks_density,HTTP_scripts_density,num_background_image,num_behavior,num_import_rules,num_external_urls,num_iframe_tags,num_form_tags,num_script_tags,num_inline_event_handlers,num_password_inputs,num_meta_refresh,num_http_urls,num_javascript_urls,num_data_urls,num_external_iframe_src,num_external_script_src,num_script_src_attrs,Extension Name,num_external_form_actions,num_embed_tags,num_object_tags
0,1,0,0,1,1,0,0,0,0,1,211,0.5323932613301379,47.21370087336245,0.0827771741031028,3.8144500736588696,2.718769802391674,1183,25,274,0,0,7,0.0460321224533793,0.0071749150897622,0.0001516254245511,4.245511887433285e-05,0.001661814653081,0.0,0.0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,10,Beesy: Record Google Meets,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,oWebster Search,,,
0,1,1,0,0,1,1,1,0,0,0,446,0.5415828826468346,48.74391572557835,0.0815845680297659,3.503295198073181,2.9112024899205644,1882,22,88,0,0,0,0.0464693953874629,0.0028165304296032,3.292437271587164e-05,0.0,0.0001316974908634,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,守候购物小助手,,,
0,0,0,0,0,0,0,0,0,0,0,10,0.5082595402559167,58.750473612990525,0.0907077341184463,3.407671922023088,2.848322060092117,25,8,11,0,0,2,0.0671966940663881,0.006765899864682,0.0021650879566982,0.0005412719891745,0.00297699594046,0.0,0.0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,svg-grabber - Grab all the SVGs from any website,,,
0,1,0,0,1,1,0,1,0,0,0,3,0.3640671239672249,36.37979539641944,0.0806719239124856,5.779179179179179,2.6566747131634627,51,2,15,0,0,0,0.031031031031031,0.0326086956521739,0.0012787723785166,0.0,0.0095907928388746,0.0,0.0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,TikTok All Liked Videos Remover,,,
1,1,1,0,1,1,0,0,0,0,0,21,0.393824686940966,36.76922037562492,0.119860465116279,4.106072487981179,3.2202523213114014,99,10,12,0,0,0,0.0752838487503835,0.0133765707336846,0.0013511687609782,0.0,0.0016214025131738,0.0,0.0,0,0,0,27,0,0,27,0,0,0,26,0,0,0,0,27,Link Research SEO Toolbar,,,11.0
0,0,0,0,0,1,0,1,0,0,0,4,0.2366017052375152,17.34972067039106,0.0825822168087697,8.141970519782777,3.761345926564992,26,0,4,0,0,0,0.0729247478665632,0.0290502793296089,0.0,0.0,0.0044692737430167,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_appName__,,,
0,0,0,0,1,1,0,0,0,0,1,116,0.5097160094426062,48.34518258733404,0.0943618666751823,3.658911821227773,2.626683785551611,2239,27,89,0,0,6,0.0464308422097916,0.0180930754995999,0.0002181835812814,4.848524028476998e-05,0.0007191977308907,0.0,0.0,905,0,1,13,0,0,44,0,0,0,0,0,0,0,0,44,URL Shortener by Rebrandly,,,
0,0,0,0,0,1,0,0,0,0,1,1,0.324472840650911,75.00288006678416,0.0613025778743775,10.08011283359291,3.00325130610884,6,0,8,0,0,0,0.0696004851367219,9.275577404693442e-06,0.0,0.0,1.2367436539591256e-05,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Taho,,,
0,0,0,0,1,1,1,0,0,0,1,65,0.4356668605053117,58.113592514988696,0.0683816415033222,3.920332054736287,2.411144401124679,112,8,67,0,0,0,0.0334869093048932,0.001161753417837,8.298238698836172e-05,0.0,0.0006949774910275,0.0,0.0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,__MSG_app_name__,,,
0,0,0,0,0,0,0,1,0,0,0,2,0.3278831480270329,14.348940914158304,0.1006467553230143,6.892592592592592,3.309046608486039,4,2,2,0,0,0,0.1351851851851851,0.0044593088071348,0.0022296544035674,0.0,0.0022296544035674,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,XDown,,,
0,0,0,0,0,1,0,0,0,0,0,1,0.3993531202435312,16.330449114132673,0.0918236301369863,4.99204107830552,3.162723904538137,35,2,8,0,0,0,0.0572528883183568,0.0144210960032962,0.0008240626287597,0.0,0.0032962505150391,0.0,0.0,41,1,0,29,0,0,20,0,0,0,0,0,0,0,0,20,Gnosis IQ,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,
0,0,0,0,1,1,0,0,0,0,0,199,0.3573979145851108,42.51993135740529,0.0894707404005474,4.8772404431699785,3.071045919753109,631,90,137,0,0,28,0.0468977010511922,0.0012724288266633,0.0001814874713148,5.646276885352348e-05,0.0002762642618904,0.0,0.0,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,5,Fewcha Move Wallet,,,
1,1,1,0,1,1,0,0,0,0,1,66,0.5474968669212524,59.70560575506089,0.0786774486845062,4.440345519661824,2.7888259822512755,1363,24,33,0,13,0,0.045211750032184,0.0132145350190025,0.0002326844023888,0.0,0.0003199410532847,0.0001260373846273,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_app_name__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Opposing Viewpoints In Context,,,
0,0,0,0,0,1,0,0,0,0,1,8,0.4529976953985076,23.874322956438352,0.087898985918228,4.609994975395389,2.852897175263968,221,23,55,0,0,4,0.052718470606063,0.0039246328426062,0.0004084459519454,7.103407859920796e-05,0.0009767185807391,0.0,0.0,5,1,0,11,0,0,11,0,0,0,0,0,0,0,0,11,__MSG_extensionName__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perseid Meteor Shower,,,
0,1,0,0,0,1,0,1,0,0,1,55,0.3328887330022132,62.28477071343507,0.0649562202900895,8.900743794052202,3.0193202840076565,77,11,49,0,0,5,0.0660326385464912,0.0002019799279167,2.885427541668197e-05,1.311557973485544e-05,0.0001285326814015,0.0,0.0,43,0,3,0,0,0,3,0,0,0,0,0,0,0,0,2,Folio: Manage Real Estate Deals from Gmail,,,
1,1,0,0,1,1,0,0,0,0,0,8,0.4016124386314213,35.985015218918285,0.1143109467933236,3.880631092117203,3.1760871391774343,78,10,13,0,0,0,0.0689927699558001,0.0091313509716693,0.0011706860220088,0.0,0.0015218918286115,0.0,0.0,14,1,0,0,0,3,5,0,2,0,0,0,0,0,0,5,__MSG_qpush_name__,,,
0,0,0,0,0,0,0,0,0,0,0,10,0.4161144986685393,26.736862404782567,0.113069868661656,3.6525743383416103,3.013520371678578,72,8,9,0,0,0,0.0722323505374992,0.0069424356378362,0.0007713817375373,0.0,0.0008678044547295,0.0,0.0,12,0,0,7,0,1,5,0,0,0,0,1,0,0,0,5,Qwik Ant,1.0,,
0,0,0,0,0,1,0,0,0,0,0,4,0.4834355989782213,34.8203943024243,0.0961156611276433,3.5920518645192576,3.0218699911728333,28,3,20,0,0,0,0.0404298220985732,0.0026412602584661,0.0002829921705499,0.0,0.0018866144703329,0.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Notion Boost,,,
0,1,1,0,0,1,0,0,0,0,1,20,0.377048638582345,29.71845703708127,0.1042421956856852,3.9455214766139712,3.1447237387182976,109,23,19,0,0,0,0.0551149949254296,0.0065086284110586,0.0013733803069206,0.0,0.0011345315578909,0.0,0.0,19,1,0,5,0,0,8,0,4,1,0,0,0,0,0,7,Youtube Transcript AI Summary,,,
0,0,0,0,1,1,0,0,0,0,0,48,0.5304374299556128,53.76046196965304,0.0907947335445327,3.681352081542429,2.339460105927075,266,34,59,0,0,0,0.0620522739367145,0.0064269836667633,0.0008214941528945,0.0,0.0014255339711993,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,
0,0,0,0,0,1,0,0,0,0,1,5,0.3406758331391284,20.20217391304348,0.076942437660219,6.629371428571429,3.449798004013281,159,31,10,0,0,2,0.0609142857142857,0.0314229249011857,0.0061264822134387,0.000395256916996,0.0019762845849802,0.0,0.0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,2,MagicScroll Web Reader,,,
0,0,0,0,0,0,0,0,0,0,1,401,0.4650678597869924,59.7626467336948,0.0705368920181171,4.267757079556694,2.7740697295228367,1208,408,752,0,0,6,0.048286904444766,0.0063588987734905,0.0021477075327683,3.158393430541664e-05,0.0039585197662788,0.0,0.0,29,1,2,4,8,4,3,1,0,0,0,0,0,0,0,3,Userpilot,,,
0,0,0,0,0,1,0,0,0,0,1,140,0.4825789361308705,44.76728321753523,0.0864033810724913,3.952082816212191,2.650558364214586,2335,23,190,0,0,1,0.0334595847664976,0.0109174389137732,0.0001075379421913,4.675562703971423e-06,0.0008883569137545,0.0,0.0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_extensionName__,,,
0,0,0,0,1,1,0,0,0,0,1,14,0.4571449225530747,29.85952067722931,0.0999835958765409,4.00347934261806,2.8922373115446507,560,29,31,0,0,0,0.064863498974663,0.0160155579706,0.0008293771091917,0.0,0.0008865755305153,0.0,0.0,33,2,0,1,0,0,7,0,0,0,0,0,0,0,0,7,Fontiran,,,
0,0,0,0,1,1,0,0,0,0,0,41,0.4746623318885602,43.37932930181418,0.0881976857019766,3.904977442278772,2.7491472272669766,50,20,22,0,0,0,0.0340429923628107,0.0030541811740272,0.0012216724696108,0.0,0.0013438397165719,0.0,0.0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG__extensionName__,,,
0,1,0,0,0,1,0,0,0,0,0,9,0.4189597992943528,48.66173570019724,0.088331667405853,4.1733429018789145,3.1992728759675324,183,29,21,0,0,0,0.0257698329853862,0.0601577909270217,0.0095332018408941,0.0,0.0069033530571992,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI Chat to Word, PDF & Google Docs - for Gemini",,,
0,0,0,0,1,1,0,1,0,0,1,67,0.4241619361568795,46.24311425926065,0.094883560706381,4.404349195821588,2.9270098570204346,1175,40,43,0,0,1,0.0526894379041618,0.0088447612667203,0.0003010982558883,7.5274563972088195e-06,0.0003236806250799,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_appName__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Azov Sea Theme,,,
0,0,0,0,0,1,0,0,0,0,0,33,0.5551417486435324,44.52897376307259,0.0843607517166363,3.43883398230628,2.6688448787435277,551,12,67,0,0,0,0.0539841350879733,0.0084245611889181,0.0001834750168185,0.0,0.0010244021772368,0.0,0.0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,6,Obsidian Web,,,
0,1,0,0,1,1,0,0,0,0,1,155,0.5648745826446746,52.90396419597205,0.0794878315404144,3.4296006407459743,2.5102411512932425,911,54,275,0,0,3,0.0337186057263415,0.0056943906189446,0.0003375379730219,1.8752109612331387e-05,0.0017189433811303,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,SocialiQ - Influencer Marketing Research Assistant,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YouMeScript,,,
0,0,0,0,0,0,0,0,0,0,0,52,0.3864045987218876,57.4199149292239,0.0923384873203325,5.5028788331129785,2.8163928521727186,20,1,2,0,0,0,0.0244523108855432,0.0013946028868279,6.973014434139879e-05,0.0,0.0001394602886827,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,
0,0,0,0,0,1,1,0,0,0,1,17,0.1963153902847909,125.88984,0.0338746783800125,2.2995703674755563,3.267901433855798,137,16,11,0,0,0,0.0070690256468603,0.01096,0.00128,0.0,0.00088,0.0,0.0,12,0,0,7,0,0,13,0,0,0,5,0,0,0,0,13,eyeCare - Protect your vision,,,
0,0,0,0,0,1,0,0,0,0,1,25,0.4687517625412911,35.08869237539884,0.0922580802514584,3.5865423132169374,2.641252660239857,385,44,59,0,0,0,0.0556839102551133,0.0052948619210034,0.0006051270766861,0.0,0.0008114203982836,0.0,0.0,3,0,0,31,1,2,9,0,1,0,0,0,0,1,0,9,Titans Quick View - Amazon Niche Finder,,,
0,0,0,0,1,1,1,0,0,0,0,97,0.4174648264843837,51.60681031619325,0.0908053822093308,4.130241791446825,2.7885521145432164,1285,67,49,0,0,0,0.0497168656707677,0.0137684963944754,0.0007178904734862,0.0,0.0005250243761317,0.0,0.0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,__MSG_appName__,,,
0,0,0,0,0,0,0,0,0,0,0,8,0.4227853759382158,45.32700603968939,0.1258404365613961,3.233891718741795,3.225803268129133,63,17,8,0,0,0,0.0513574541826392,0.0181190681622088,0.0048892723612309,0.0,0.0023008340523439,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toggle Fullscreen in Hangout,,,
0,0,0,0,1,1,0,0,0,0,1,58,0.3726977758249472,68.90468612360752,0.0520733869956106,6.745191593630994,2.897707603546681,376,56,94,0,0,0,0.0447713015851221,0.0013630250455852,0.0002030037301935,0.0,0.0003407562613963,0.0,0.0,150,2,3,0,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_app_name__,,,
1,1,1,0,0,1,0,0,0,0,1,103,0.4918708354079542,40.09797894060701,0.0918807712603052,3.555438006143271,2.748942272394038,109,82,88,0,0,4,0.0403476266268975,0.0008335053871976,0.0006270407500019,3.058735365862984e-05,0.0006729217804898,0.0,0.0,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_name__,,,
0,0,0,0,0,0,0,0,0,0,1,2,0.331857100679067,28.7280701754386,0.1089459698848538,6.606870229007634,3.3681496549109355,1,0,0,0,0,0,0.0801526717557251,0.0087719298245614,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Dólar Hoje,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.1904761904761904,18.94736842105263,0.1058201058201058,8.620689655172415,3.591742156667236,2,0,2,0,0,0,0.0,0.1052631578947368,0.0,0.0,0.1052631578947368,0.0,0.0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,Temporary Phone Number Generator,,,
1,1,1,0,1,1,0,0,0,0,0,10,0.3197717881386428,34.29380308273042,0.0878254698430347,5.72594315910074,2.878158430954332,21,3,8,0,0,0,0.0314717607585021,0.0008257313620635,0.0001179616231519,0.0,0.0003145643284051,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,ShopBuddy USA,,,
0,0,0,0,1,1,0,0,1,0,0,93,0.5679667381799721,44.449644441315215,0.0831516067101777,3.4795217644568743,2.555873461987414,2668,16,99,0,0,2,0.0424272136212828,0.0187847637822995,0.0001126522565655,1.408153207068929e-05,0.0006970358374991,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_ext_name__,,,
0,0,0,0,1,1,0,0,0,0,0,23,0.5227821646026731,41.55731929708223,0.0777318535428101,3.732101112057853,2.711362289066851,42,5,21,0,0,0,0.0494964060212798,0.0017407161803713,0.0002072281167108,0.0,0.0008703580901856,0.0,0.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Speed Test,,,
0,0,0,0,0,1,0,0,0,0,1,6,0.484576844596491,40.643094053541816,0.0847097799455363,4.460505631285398,2.835681466576057,45,18,5,0,0,0,0.0472683420548269,0.001776830135039,0.0007107320540156,0.0,0.0001974255705598,0.0,0.0,6,0,0,1,0,0,4,0,0,0,0,0,0,0,1,4,Siteimprove Accessibility Checker,,,
0,0,0,0,1,1,0,0,0,0,1,36,0.5434476456759139,45.184562439715634,0.0889798934519515,3.596159529869526,2.7641801580176435,1229,12,62,0,0,0,0.0622440810447088,0.0146349595722638,0.0001428962692165,0.0,0.0007382973909522,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beni - Find it Secondhand,,,
0,0,0,0,0,1,0,0,0,0,0,152,0.5178478353984219,50.75556820029264,0.0792526864699472,3.642201027704263,2.888011871414016,654,24,167,0,0,0,0.0711736325612473,0.0075945839236361,0.0002787003274728,0.0,0.0019392897786654,0.0,0.0,9,1,3,18,0,0,6,0,0,0,0,0,0,0,0,6,Better Lyrics (Lyrics for Youtube Music),,,
0,1,0,0,0,0,0,0,0,0,0,13,0.3645340578410956,34.2738326848249,0.0715773214359596,7.210585374976622,3.3673688851771084,16,3,8,0,0,0,0.0441368991958107,0.0077821011673151,0.0014591439688715,0.0,0.0038910505836575,0.0,0.0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,ChatGPT Bulk Delete,,,
0,0,1,0,1,1,0,0,0,0,0,33,0.4024521740840399,42.415054069436536,0.0891526856910627,5.98961661341853,3.4613190817882917,30,4,39,0,0,0,0.044644358500084,0.004268639726807,0.0005691519635742,0.0,0.0055492316448491,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_manifest_name__,,,
0,0,0,0,0,1,0,0,0,0,0,1,0.3286927706254285,41.76221498371336,0.1047268987582844,6.3045203969129,2.660852098729062,4,1,13,0,0,0,0.0130099228224917,0.003257328990228,0.000814332247557,0.0,0.010586319218241,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,Bug Magnet,,,
0,0,0,0,0,0,0,0,0,0,0,28,0.4264188515744278,40.95215124705272,0.067644527723222,6.113821795519622,3.1238106141140465,381,7,34,0,0,0,0.0671248105103587,0.0082415799606307,0.0001514201042635,0.0,0.0007354690778515,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,HTML to Figma - by Builder.io,,,
0,1,0,0,0,1,0,1,0,0,1,4,0.5231940784374516,45.96087352138308,0.0903929623314214,3.816339869281046,2.9681778024885395,4,1,5,0,0,1,0.0516339869281045,0.0036396724294813,0.0009099181073703,0.0009099181073703,0.0045495905368516,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Star Citizen CCU Game,,,
0,0,0,0,1,1,0,0,0,0,0,0,0.3888260574530649,35.62779993863148,0.1065621151574555,4.934941260234959,3.191074675306985,89,0,0,0,0,0,0.0926486294054823,0.0273089904878797,0.0,0.0,0.0,0.0,0.0,12,0,0,1,0,0,2,0,0,0,1,0,0,0,0,2,Copy URLs,,,
0,0,0,0,1,1,0,0,0,0,0,34,0.3943671984805501,30.996403541128736,0.1102043129859362,3.7130451943951055,3.1826055124677555,160,7,41,0,0,0,0.0524143148477073,0.0049182343538669,0.0002151727529816,0.0,0.0012602975531784,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_ext_name__,,,
0,0,0,0,0,1,0,0,0,0,0,76,0.4250095549385663,45.725180339894855,0.0846462072413432,4.415300144408779,2.8622444385878816,598,29,78,0,0,4,0.056772840199024,0.0045696295390634,0.0002216041080816,3.0566083873334146e-05,0.00059603863553,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,GemWallet,,,
0,0,0,0,1,0,0,0,0,0,0,0,0.3532684283727399,34.96666666666667,0.1298099211868335,3.5961538461538463,4.034788471755545,0,0,0,0,0,0,0.0115384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_extensionName__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TeX equation editor,,,
0,0,1,0,1,1,1,0,0,0,0,2,0.4085622052934448,32.14629318024349,0.104238399125623,4.046020157834067,3.1229118934955844,70,7,12,0,0,0,0.0476457896136907,0.0069286350588933,0.0006928635058893,0.0,0.001187766010096,0.0,0.0,3,0,0,0,0,1,13,0,0,0,0,0,0,0,0,10,Feedly Notifier,,,
0,0,0,0,0,1,0,0,0,0,1,4,0.3647762747138398,38.47638603696099,0.1204994797086368,4.013724562233791,3.286700223029862,5,0,2,0,0,0,0.0326549929010885,0.0102669404517453,0.0,0.0,0.0041067761806981,0.0,0.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,PlayXylo,,,
0,0,0,0,0,1,0,0,0,0,0,2,0.3219702892885066,12.673076923076923,0.1061767005473025,5.713298791018998,3.750745274925935,19,7,2,0,0,0,0.0690846286701209,0.0405982905982906,0.0149572649572649,0.0,0.0042735042735042,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_AppName__,,,
0,0,0,0,0,1,0,1,0,0,0,17,0.58778237807322,48.22120782832258,0.0693697074098394,3.908752379496728,2.7449251902390417,106,11,12,0,0,0,0.0455057038447109,0.0055616768980534,0.0005771551497979,0.0,0.0006296237997796,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,GitKraken,,,
0,0,0,0,0,1,0,0,0,0,0,55,0.3941493951195519,21.751818280003267,0.0715352584097625,5.784495185377386,2.697072891870352,628,84,64,0,0,0,0.0534344857126382,0.0016542989381402,0.0002212756541461,0.0,0.0001685909745875,0.0,0.0,514,0,3,9,1,8,34,2,1,0,3,0,0,0,1,34,Yet Another REST Client,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valley Landscape,,,
0,1,0,0,0,1,0,0,0,0,1,149,0.4246567962478516,53.401895178406455,0.0834579681401534,4.25657978008758,2.7127479001905312,435,266,57,0,0,8,0.0576442732543624,0.0013577118030412,0.0008302329646183,2.496941246972459e-05,0.0001779070638467,0.0,0.0,340,0,0,20,6,0,5,0,0,0,0,0,0,6,0,4,Salesforce DevTools,,,
1,1,0,0,1,1,1,1,1,0,1,197,0.3641761410488396,40.27896954789009,0.0865839422330238,6.316212523109074,3.1669936520190176,400,140,91,0,0,16,0.0670708601743084,0.0076273287187994,0.0026695650515798,0.0003050931487519,0.0017352172835268,0.0,0.0,91,0,0,29,11,6,61,1,0,0,3,0,4,3,0,61,Home - New Tab Page | ChatGPT search with GPT-4o AI answers,,,
0,0,0,0,0,1,0,0,0,0,0,10,0.5260204884262089,44.79272113762352,0.0510070230493332,5.894775563054226,2.1180658142879545,21,0,6,0,0,1,0.0446519657851369,0.0005623845103237,0.0,2.6780214777322515e-05,0.0001606812886639,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poshmark Bot Sharer by Flyp,,,
0,1,0,0,0,1,0,0,0,0,0,34,0.4553223433808837,34.176644683496406,0.1001389591624492,3.6450945016859895,2.558410812819016,63,20,48,0,0,0,0.0358052428837736,0.0008513973728309,0.0002702848802637,0.0,0.0006486837126331,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Cloud Document Converter,,,
0,0,0,0,1,1,0,0,0,0,0,126,0.4679153464237975,46.3883830719946,0.0837547473706143,3.741489788638188,2.483608623532649,215,30,91,0,0,6,0.0526509408722019,0.0022656381723149,0.0003161355589276,6.322711178553364e-05,0.0009589445287472,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zoho Invoice and Time Tracking,,,
0,1,0,0,0,1,0,0,0,0,0,58,0.5015488936239048,48.96193005754759,0.0543610146120272,4.650950690931058,2.392309332950274,857,28,38,0,0,10,0.0486747715774371,0.0054195914753683,0.0001770694997786,6.323910706380825e-05,0.0002403086068424,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moon: Shop online with Bitcoin,,,
0,0,1,0,0,1,1,1,0,0,1,28,0.5236224609857147,64.878613187569,0.0688966294014835,5.136361329611773,2.932852192915051,66,3,33,0,0,2,0.061896942161026,0.0002986479393292,1.35749063331463e-05,9.049937555430868e-06,0.0001493239696646,0.0,0.0,21,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Phia: Best Price in One Click,,,
0,0,1,0,1,1,0,1,1,0,0,153,0.4326049581722942,33.3479430350596,0.1020494100670798,4.388872933635079,3.0522557424022003,386,74,161,0,3,2,0.0398740939011361,0.007111405884412,0.0013633265167007,3.684666261353378e-05,0.0029661563403894,5.5269993920300666e-05,0.0,33,0,0,15,0,2,10,0,2,0,0,0,0,0,0,10,AuctionGate,,,
0,1,0,0,0,1,0,0,0,0,0,514,0.4008188364185491,25.17113939579819,0.0841697206312959,5.908340133833851,3.0694096819185166,879,42,17,0,0,0,0.0392688101844295,0.0192564681140053,0.0009201042784848,0.0,0.0003724231603391,0.0,0.0,0,0,4,25,0,0,11,0,0,0,0,0,0,0,0,11,Invite fans and post likers in Facebook™,,,
0,0,0,0,0,1,0,0,0,0,0,22,0.410046378214191,36.02439090197771,0.086933645047792,5.559528115043486,3.211020532457956,94,1,55,0,0,0,0.0719796779471282,0.002536222108302,2.6981086258532768e-05,0.0,0.0014839597442193,0.0,0.0,38,0,6,31,0,11,19,5,0,0,0,2,0,0,0,19,Sauce for Strava™,,,
0,0,0,0,1,1,0,0,0,0,0,53,0.8045345511001134,70.10358921033847,0.0497082884741011,2.6690306243289745,3.089429330196237,169,77,93,0,0,12,0.0586396792223876,0.000297852466095,0.0001357079283391,2.114928753337622e-05,0.0001639069783836,0.0,0.0,3,2,0,0,0,0,9,0,0,0,0,0,0,0,0,9,Cursorful - Screen Recorder with Auto Zoom,,,
0,0,0,0,1,1,0,0,0,0,0,38,0.4912864754945757,41.8769011793412,0.1069059447729286,3.3683395150046023,3.1201823342324198,135,15,36,0,0,2,0.0576763598917372,0.005490036600244,0.0006100040666937,8.133387555917039e-05,0.001464009760065,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_name__,,,
